comuna,entrada_electores,entrada_apruebo,entrada_rechazo,entrada_blancos,entrada_nulos,salida_electores,salida_apruebo,salida_rechazo,salida_blancos,salida_nulos,crec_apruebo,crec_rechazo,crec_nulos,crec_blancos,aumento_votantes,aumento_votantes_p,entrada_votos,entrada_abs,entrada_p_vot,salida_votos,salida_abs,salida_p_vot,crec_prob_voto,entrada_prob_apruebo,salida_prob_apruebo,entrada_prob_nulo,salida_prob_nulo,entrada_prob_blanco,salida_prob_blanco,entrada_prob_rechazo,salida_prob_rechazo,crec_prob_apruebo,crec_prob_rechazo,crec_prob_nulo,crec_prob_blanco,entrada_prob_votar,salida_prob_votar,crec_padron,crec_padron_porc
SAAVEDRA,12733.0,2872,945,27,32,13177.0,3145,6862,106,185,273,5917,153,79,444.0,1.0348700227754652,3876,8857.0,0.30440587449933243,10298,2879.0,0.7815132427714958,0.4771073682721634,0.22555564281787482,0.23867344615618122,0.0025131547946281316,0.014039614479775366,0.002120474357967486,0.00804431964787129,0.07421660252886202,0.5207558624876679,0.013117803338306394,0.4465392599588059,0.011526459685147233,0.005531164853243159,0.3044058744993325,0.7815132427714959,444.0,3.4870022775465324
SAGRADA FAMILIA,14789.0,5772,1165,15,43,16354.0,4371,10706,89,145,-1401,9541,102,74,1565.0,1.1058218946514302,6995,7794.0,0.4729866792886605,15311,1043.0,0.9362235538706127,0.46323687458195223,0.39029008046521063,0.26727406139170845,0.0029075664345121375,0.00886633239574416,0.001014267360876327,0.0054420936773877954,0.0787747650280614,0.6546410664057722,-0.12301601907350218,0.5758663013777109,0.005958765961232023,0.002534527242875658,0.4729866792886605,0.9362235538706126,1565.0,10.582189465143012
SALAMANCA,22069.0,8485,1384,15,51,23852.0,7541,12558,195,305,-944,11174,254,180,1783.0,1.0807920612624042,9935,12134.0,0.45017898409533735,20599,3253.0,0.863617306724803,0.4134383226294656,0.38447596175630977,0.31615797417407343,0.002310933889165798,0.01278718765721952,0.0006796864379899406,0.008175415059533791,0.06271240201187185,0.5264967298339762,-0.06831798758223634,0.4637843278221044,0.010476253768053723,0.0058644811703679935,0.45017898409533735,0.863617306724803,1783.0,8.079206126240427
SAN ANTONIO,78144.0,38870,4901,34,98,78913.0,34195,34167,394,1201,-4675,29266,1103,360,769.0,1.0098408067158067,43903,34241.0,0.561821764946765,69957,8956.0,0.8865079264506481,0.3246861615038832,0.4974150286650287,0.43332530761724936,0.001254095004095004,0.015219292131841394,0.0004350941850941851,0.0049928402164408905,0.0627175470925471,0.43297048648511655,-0.06408972104777932,0.3702529393925694,0.01396519712774639,0.0037387452123458864,0.561821764946765,0.8865079264506481,769.0,0.9840806715806717
SAN BERNARDO,228270.0,101585,17606,170,461,227989.0,86645,110134,1125,3215,-14940,92528,2754,955,-281.0,0.9987690016208876,119822,108448.0,0.5249134796512901,201119,26870.0,0.8821434367447553,0.35722995709346517,0.44502124676917687,0.38004026510050926,0.002019538266088404,0.014101557531284404,0.0007447321154772856,0.004934448591818026,0.0771279625005476,0.48306716552114354,-0.06498098166866761,0.40593920302059594,0.012082019265196,0.0029149103257296223,0.5249134796512901,0.8821434367447553,-281.0,-0.12309983791124546
SAN CARLOS,47391.0,12268,5729,34,89,48112.0,8835,32613,222,585,-3433,26884,496,188,721.0,1.0152138591715727,18120,29271.0,0.38235107931885803,42255,5857.0,0.8782632191553043,0.4959121398364462,0.2588677174991032,0.18363402061855671,0.001877993711886223,0.012159128699700698,0.0007174358000464223,0.004614233455271034,0.12088793230782216,0.6778558363817758,-0.07523369688054649,0.5569679040739537,0.010281134987814475,0.002736239743384811,0.382351079318858,0.8782632191553043,721.0,1.5213859171572661
SAN CLEMENTE,36760.0,11647,3102,48,95,38496.0,8090,26170,207,454,-3557,23068,359,159,1736.0,1.0472252448313384,14892,21868.0,0.40511425462459194,34921,3575.0,0.907133208645054,0.502018954020462,0.3168389553862894,0.21015170407315045,0.002584330794341676,0.011793433083956775,0.0013057671381936887,0.0053771820448877804,0.08438520130576714,0.679810889443059,-0.10668725131313897,0.5954256881372919,0.0092091022896151,0.0027928512505461045,0.40511425462459194,0.907133208645054,1736.0,4.722524483133841
SAN ESTEBAN,14902.0,7115,1462,16,46,15816.0,4730,9399,95,209,-2385,7937,163,79,914.0,1.0613340491209233,8639,6263.0,0.5797208428398872,14433,1383.0,0.912556904400607,0.33283606156071976,0.4774526909139713,0.2990642387455741,0.003086833982015837,0.01321446636317653,0.0010736813850489868,0.0060065756196256955,0.09810763655885116,0.5942716236722306,-0.17838845216839722,0.4961639871133795,0.010127632381160693,0.0029197416376098586,0.5797208428398873,0.912556904400607,914.0,6.133404912092336
SAN FABIAN,2651.0,672,264,4,8,5171.0,1193,3110,26,53,521,2846,45,22,2520.0,1.950584685024519,948,1703.0,0.35760090531874766,4382,789.0,0.8474182943337846,0.4898173890150369,0.25348924933987177,0.23070972732546896,0.003017729158807997,0.01024946818797138,0.0015088645794039985,0.0050280409978727516,0.0995850622406639,0.6014310578224715,-0.02277952201440281,0.5018459955818076,0.007231739029163383,0.0020103118390647546,0.35760090531874766,0.8474182943337847,2520.0,95.05846850245192
SAN FELIPE,60048.0,27101,6123,44,121,60323.0,20892,31658,373,859,-6209,25535,738,329,275.0,1.0045796695976552,33389,26659.0,0.5560385025313083,53782,6541.0,0.8915670639722826,0.3355285614409743,0.451322275512923,0.34633556023407325,0.002015054622968292,0.014240007957163934,0.0007327471356248335,0.006183379473832535,0.10196842525979216,0.5248081163072128,-0.10498671527884973,0.42283969104742064,0.012224953334195642,0.004168324850864243,0.5560385025313083,0.8915670639722826,275.0,0.4579669597655209
SAN FERNANDO,62444.0,25867,7082,41,86,63288.0,19500,36799,289,807,-6367,29717,721,248,844.0,1.0135161104349497,33076,29368.0,0.529690602780091,57395,5893.0,0.9068859815446846,0.37719537876459364,0.4142431618730382,0.3081152825180129,0.0013772340016654924,0.012751232461130073,0.0006565883031195951,0.00456642649475414,0.11341361860226763,0.5814530400707875,-0.10612787935502532,0.46803942146851985,0.01137399845946458,0.0031891924930886476,0.5296906027800908,0.9068859815446846,844.0,1.3516110434949715
SAN GREGORIO,580.0,89,52,1,0,614.0,107,260,5,6,18,208,6,4,34.0,1.0586206896551724,142,438.0,0.24482758620689654,378,236.0,0.6156351791530945,0.370807592946198,0.15344827586206897,0.1742671009771987,0.0,0.009771986970684038,0.0017241379310344827,0.008143322475570033,0.0896551724137931,0.4234527687296417,0.020818825115129724,0.3337975963158486,0.009771986970684038,0.008143322475570033,0.24482758620689654,0.6156351791530945,34.0,5.862068965517241
SAN IGNACIO,13038.0,2891,1439,14,30,14934.0,2357,10947,61,146,-534,9508,116,47,1896.0,1.145421076852278,4374,8664.0,0.3354809019788311,13511,1423.0,0.9047140752644971,0.5692331732856659,0.22173646264764535,0.15782777554573457,0.002300966405890474,0.00977634927012187,0.0010737843227488879,0.004084639078612562,0.11036968860254641,0.7330253113700281,-0.06390868710191078,0.6226556227674818,0.007475382864231396,0.0017836726727220881,0.3354809019788311,0.9047140752644971,1896.0,14.542107685227796
SAN JAVIER,36125.0,10332,3630,35,62,40456.0,8655,27312,178,514,-1677,23682,452,143,4331.0,1.1198892733564014,14059,22066.0,0.3891764705882353,36659,3797.0,0.9061449475973897,0.5169684770091545,0.2860069204152249,0.21393612813921298,0.0017162629757785468,0.01270516116274471,0.0009688581314878892,0.0043998418034407755,0.10048442906574394,0.6751038164919912,-0.07207079227601193,0.5746193874262473,0.010988898186966163,0.0026835788276622285,0.3891764705882353,0.9061449475973897,4331.0,11.988927335640138
SAN JOAQUIN,83179.0,41800,6210,62,149,79469.0,36580,31295,394,1345,-5220,25085,1196,332,-3710.0,0.9553973959773501,48221,34958.0,0.5797256519073324,69614,9855.0,0.8759893795064743,0.2962637275991419,0.5025306868320129,0.46030527627125045,0.0017913175200471273,0.016924838616315795,0.0007453804445833684,0.00495790811511407,0.074658267110689,0.39380135650379394,-0.0422254105607624,0.31914308939310493,0.015133521096268667,0.0031665905950669423,0.5797256519073324,0.8759893795064743,-3710.0,-4.4602604022649945
SAN JOSE DE MAIPO,15619.0,7507,1373,22,27,16134.0,6782,7181,80,216,-725,5808,189,58,515.0,1.0329726615020167,8929,6690.0,0.5716755234009859,14259,1875.0,0.8837857939754555,0.3121102705744696,0.4806325629041552,0.4203545308045122,0.0017286638069018503,0.01338787653402752,0.001408540879697804,0.0049584727903805624,0.08790575581023113,0.44508491384653526,-0.060278032099643,0.3571791580363041,0.011659212727125669,0.0032298089834787123,0.5716755234009859,0.8837857939754554,515.0,3.2972661502016773
SAN JUAN DE LA COSTA,5395.0,1452,370,9,8,8245.0,2460,4373,52,97,1008,4003,89,43,2850.0,1.5282669138090825,1839,3556.0,0.3408711770157553,6982,1263.0,0.8468162522741055,0.5059450752583502,0.2691380908248378,0.29836264402668283,0.0014828544949026877,0.011764705882352941,0.0016682113067655235,0.006306852637962402,0.0685820203892493,0.5303820497271073,0.029224553201845027,0.461800029337858,0.010281851387450254,0.004823998143059714,0.34087117701575537,0.8468162522741054,2850.0,52.82669138090825
SAN MIGUEL,104331.0,46402,10624,39,157,107180.0,41200,41293,399,1156,-5202,30669,999,360,2849.0,1.0273073199720122,57222,47109.0,0.5484659401328464,84048,23132.0,0.784176152267214,0.2357102121343676,0.4447575504883496,0.3844000746407912,0.0015048259865236603,0.010785594327299869,0.00037381027690715126,0.003722709460720284,0.10182975338106603,0.38526777383840266,-0.060357475847558406,0.2834380204573366,0.009280768340776208,0.0022178834741966233,0.5484659401328464,0.784176152267214,2849.0,2.7307319972012154
SAN NICOLAS,6004.0,1728,693,17,22,12124.0,2488,8294,68,145,760,7601,123,51,6120.0,2.0193204530313125,2460,3544.0,0.4097268487674883,10995,1129.0,0.9068789178488947,0.4971520690814064,0.28780812791472354,0.20521280105575718,0.0036642238507661557,0.011959749257670736,0.002831445702864757,0.005608709996700759,0.11542305129913391,0.6840976575387661,-0.08259532685896637,0.5686746062396322,0.008295525406904581,0.0019444861459346034,0.4097268487674883,0.9068789178488947,6120.0,101.93204530313125
SAN PABLO,9450.0,2810,1079,12,25,10198.0,2616,6011,47,134,-194,4932,109,35,748.0,1.0791534391534392,3926,5524.0,0.41544973544973546,8808,1390.0,0.8636987644636204,0.4482490290138849,0.29735449735449737,0.2565208864483232,0.0026455026455026454,0.013139831339478329,0.0012698412698412698,0.004608746813100608,0.11417989417989417,0.5894292998627182,-0.040833610906174156,0.47524940568282403,0.010494328693975683,0.0019632441675979627,0.41544973544973546,0.8636987644636205,748.0,7.915343915343915
SAN PEDRO,4452.0,1324,336,5,6,8767.0,2234,5501,56,114,910,5165,108,51,4315.0,1.9692273135669363,1671,2781.0,0.3753369272237197,7905,862.0,0.901676742329189,0.5263398151054693,0.2973944294699012,0.25481920839511807,0.0013477088948787063,0.013003307859016768,0.0011230907457322552,0.006387589825481921,0.07547169811320754,0.6274666362495722,-0.04257522107478312,0.5519949381363647,0.01165559896413806,0.005039880930603214,0.3753369272237197,0.901676742329189,4315.0,96.92273135669363
SAN PEDRO DE ATACAMA,6928.0,2911,398,12,16,7457.0,2681,3211,32,108,-230,2813,92,20,529.0,1.0763568129330254,3337,3591.0,0.48166859122401845,6032,1425.0,0.8089043851414778,0.32723579391745933,0.42017898383371827,0.35952796030575296,0.0023094688221709007,0.014483036073487998,0.0017321016166281756,0.004291269947700148,0.05744803695150116,0.4306021188145367,-0.06065102352796531,0.37315408186303556,0.012173567251317097,0.001981801125529247,0.4816685912240185,0.8089043851414778,529.0,7.63568129330254
SAN PEDRO DE LA PAZ,86425.0,35494,13116,64,152,94290.0,28453,56267,428,1092,-7041,43151,940,364,7865.0,1.0910037604859706,48826,37599.0,0.5649522707549899,86240,8050.0,0.9146250927988122,0.34967282204382233,0.4106913508822679,0.3017605260366953,0.0017587503615851894,0.011581291759465479,0.0007405264680358692,0.004539187612684272,0.15176164304310094,0.5967440873899671,-0.1089308248455726,0.4449824443468662,0.00982254139788029,0.0027804372510990827,0.56495227075499,0.914625092798812,7865.0,9.100376048597049
SAN RAFAEL,4617.0,1644,451,8,4,9032.0,2026,6258,49,80,382,5807,76,41,4415.0,1.9562486463071258,2107,2510.0,0.4563569417370587,8413,619.0,0.9314658990256864,0.47510895728862773,0.35607537361923325,0.22431355181576618,0.0008663634394628547,0.008857395925597875,0.0017327268789257093,0.005425155004428698,0.09768247779943687,0.6928697962798938,-0.13176182180346707,0.5951873184804569,0.00799103248613502,0.004558791564965844,0.45635694173705865,0.9314658990256866,4415.0,95.62486463071258
SAN RAMON,82360.0,38971,5951,98,227,77253.0,31979,34908,432,1279,-6992,28957,1052,334,-5107.0,0.9379917435648373,45247,37113.0,0.5493807673627975,68598,8655.0,0.8879655159022951,0.3385847485394976,0.4731787275376396,0.4139515617516472,0.002756192326372025,0.01655599135308661,0.0011898980087421077,0.005592015844044892,0.07225594949004371,0.4518659469535164,-0.05922716578599241,0.3796099974634727,0.013799799026714587,0.0028358235176728667,0.5493807673627975,0.8879655159022951,-5107.0,-6.2008256435162705
SAN ROSENDO,3106.0,1028,237,3,3,4219.0,1172,2356,18,37,144,2119,34,15,1113.0,1.3583386992916935,1271,1835.0,0.4092079845460399,3583,636.0,0.849253377577625,0.4400453930315851,0.3309723116548616,0.277790945721735,0.0009658725048293626,0.008769850675515525,0.0009658725048293626,0.004266413842142688,0.07630392788151964,0.5584261673382318,-0.053181365933126556,0.4821222394567122,0.007803978170686162,0.0033005413373133254,0.40920798454603996,0.849253377577625,1113.0,35.833869929169346
SAN VICENTE,39952.0,16274,3400,38,54,41411.0,12922,24429,262,566,-3352,21029,512,224,1459.0,1.0365188225871045,19766,20186.0,0.4947436924309171,38179,3232.0,0.9219531042476636,0.42720941181674654,0.40733880656788146,0.3120426939702012,0.0013516219463356027,0.013667866025935138,0.0009511413696435723,0.006326821375962908,0.08510212254705647,0.5899157228755645,-0.09529611259768028,0.504813600328508,0.012316244079599536,0.0049751994296273055,0.4947436924309171,0.9219531042476637,1459.0,3.6518822587104522
SANTA BARBARA,13245.0,3257,1350,21,30,13448.0,2251,8840,69,166,-1006,7490,136,48,203.0,1.015326538316346,4658,8587.0,0.351679879199698,11326,2122.0,0.842207019631172,0.49052714043147394,0.2459041147602869,0.16738548483045806,0.0022650056625141564,0.012343842950624628,0.0015855039637599094,0.0051308744794765025,0.10192525481313704,0.6573468173706127,-0.07851862992982883,0.5554215625574757,0.010078837288110471,0.002865868816962346,0.35167987919969795,0.842207019631172,203.0,1.532653831634579
SANTA CRUZ,31031.0,10240,3232,29,55,32246.0,8553,20453,208,410,-1687,17221,355,179,1215.0,1.0391543939931036,13556,17475.0,0.4368534691115336,29624,2622.0,0.9186875891583453,0.48183412004681164,0.3299925880571042,0.26524220058301806,0.001772421127259837,0.012714755318489115,0.0009345493216460958,0.006450412454257893,0.10415391060552351,0.6342802208025802,-0.06475038747408612,0.5301263101970567,0.010942334191229277,0.004677991326998056,0.4368534691115336,0.9186875891583453,1215.0,3.915439399310367
SANTA JUANA,11953.0,3280,1439,24,40,13125.0,2637,8881,82,149,-643,7442,109,58,1172.0,1.0980506985693967,4783,7170.0,0.4001505898100895,11749,1376.0,0.8951619047619047,0.4950113149518152,0.2744080983853426,0.2009142857142857,0.003346440224211495,0.011352380952380952,0.002007864134526897,0.006247619047619048,0.12038818706600854,0.676647619047619,-0.07349381267105687,0.5562594319816105,0.008005940728169458,0.002901178823407553,0.40015058981008955,0.8951619047619048,1172.0,9.80506985693968
SANTA MARIA,11930.0,5345,1085,8,28,12340.0,3505,7646,91,138,-1840,6561,110,83,410.0,1.0343671416596816,6466,5464.0,0.5419949706621962,11380,960.0,0.9222042139384117,0.3802092432762155,0.44803017602682316,0.2840356564019449,0.002347024308466052,0.011183144246353322,0.0006705783738474435,0.007374392220421394,0.09094719195305952,0.619611021069692,-0.16399451962487827,0.5286638291166325,0.008836119937887271,0.0050273679119553424,0.5419949706621962,0.9222042139384117,410.0,3.4367141659681475
SANTIAGO,337288.0,119139,30128,184,413,347163.0,106990,124140,1446,3240,-12149,94012,2827,1262,9875.0,1.0292776499608642,149864,187424.0,0.4443205806313892,235816,111347.0,0.6792659355979755,0.23494535496658636,0.35322632290505446,0.3081837638227576,0.0012244728540594387,0.009332791800969574,0.0005455278574986362,0.004165190414877161,0.08932425701477668,0.35758418955937127,-0.045042559082296874,0.26825993254459457,0.008108318946910135,0.002940717560817723,0.44432058063138924,0.6792659355979755,9875.0,2.927764996086431
SANTO DOMINGO,10898.0,4003,2583,15,22,12373.0,3518,7678,76,159,-485,5095,137,61,1475.0,1.1353459350339512,6623,4275.0,0.6077261882914297,11431,942.0,0.9238664834720763,0.3161402951806467,0.36731510368875026,0.284328780408955,0.002018719031014865,0.012850561706942536,0.0013763993393283171,0.0061424068536329104,0.2370159662323362,0.6205447345025459,-0.08298632327979527,0.38352876827020965,0.010831842675927671,0.004123687822618046,0.6077261882914297,0.9238664834720762,1475.0,13.534593503395117
SIERRA GORDA,2377.0,532,71,0,2,2380.0,501,1029,5,18,-31,958,16,5,3.0,1.0012620950778293,605,1772.0,0.25452250736222126,1553,827.0,0.6525210084033614,0.3979985010411401,0.22381152713504418,0.21050420168067227,0.0008413967185527977,0.007563025210084034,0.0,0.0021008403361344537,0.029869583508624318,0.4323529411764706,-0.01330732545437191,0.40248335766784626,0.006721628491531236,0.001259443617581656,0.2545225073622213,0.6525210084033614,3.0,0.12620950778291964
TALAGANTE,57618.0,27786,6577,53,114,59715.0,22234,31471,282,781,-5552,24894,667,229,2097.0,1.0363948766010622,34530,23088.0,0.5992918879516818,54768,4947.0,0.917156493343381,0.31786460539169925,0.4822451317296678,0.37233525914761784,0.0019785483703009476,0.013078790923553546,0.0009198514353153528,0.004722431549861844,0.11414835641639766,0.5270200117223478,-0.10990987258204998,0.41287165530595016,0.011100242553252598,0.002743883179560896,0.5992918879516819,0.9171564933433811,2097.0,3.6394876601062167
TALCA,179416.0,74989,21587,108,240,183843.0,59243,104224,778,2128,-15746,82637,1888,670,4427.0,1.0246744994872252,96924,82492.0,0.5402193784277879,166373,17470.0,0.9049732652317467,0.3647538868039588,0.4179616087751371,0.32224778751434646,0.0013376733401703304,0.011575093966047117,0.0006019530030766487,0.004231871760143165,0.12031814330940384,0.5669185119912099,-0.09571382126079064,0.4466003686818061,0.010237420625876787,0.002894198419972835,0.5402193784277879,0.9049732652317467,4427.0,2.467449948722522
TALCAHUANO,131527.0,51355,15450,97,242,130896.0,39365,71977,582,1896,-11990,56527,1654,485,-631.0,0.9952025059493488,67144,64383.0,0.5104959437986117,113820,17076.0,0.8695452878621196,0.35904934406350786,0.39045215050902093,0.30073493460457157,0.0018399264029438822,0.014484781811514484,0.0007374911615105644,0.004446277961129446,0.11746637572513628,0.549879293484904,-0.08971721590444937,0.43241291775976776,0.012644855408570603,0.002606351558185564,0.5104959437986116,0.8695452878621195,-631.0,-0.4797494050651197
TALTAL,9089.0,3499,486,9,19,10309.0,3361,4530,60,120,-138,4044,101,51,1220.0,1.1342281879194631,4013,5076.0,0.44152271977115193,8071,2238.0,0.7829081385197401,0.34138541874858813,0.3849708438772142,0.3260258026966728,0.0020904389921883597,0.01164031428848579,0.0009902079436681704,0.005820157144242895,0.0534712289580812,0.43942186439033853,-0.05894504118054139,0.3859506354322573,0.00954987529629743,0.003729718152054535,0.44152271977115193,0.7829081385197401,1220.0,13.422818791946309
TEMUCO,233288.0,77206,37531,165,350,242858.0,61323,139628,1079,2654,-15883,102097,2304,914,9570.0,1.0410222557525461,115252,118036.0,0.4940331264359933,204684,38174.0,0.8428134959523672,0.3487803695163739,0.33094715544734404,0.25250557939207274,0.0015002914852028394,0.010928196724011562,0.0007072802715956243,0.004442925495557075,0.16087839923185077,0.5749367943407259,-0.0784415760552713,0.4140583951088751,0.009427905238808723,0.0029426340103542352,0.4940331264359933,0.8428134959523672,9570.0,4.102225575254621
TENO,24650.0,8028,2258,30,49,25535.0,5608,17588,119,387,-2420,15330,338,89,885.0,1.0359026369168356,10365,14285.0,0.4204868154158215,23702,1833.0,0.9282161738789896,0.5077293584631681,0.32567951318458416,0.21962012923438418,0.0019878296146044624,0.015155668690033288,0.0012170385395537525,0.004660270217348737,0.0916024340770791,0.6887801057372234,-0.10605938395019998,0.5971776716601442,0.013167839075428825,0.002672440602744275,0.42048681541582145,0.9282161738789896,885.0,3.5902636916835697
TEODORO SCHMIDT,11751.0,2232,1284,13,20,14119.0,2755,9171,118,205,523,7887,185,105,2368.0,1.2015147647008766,3549,8202.0,0.30201684962981873,12249,1870.0,0.8675543593738934,0.5655375097440747,0.1899412815930559,0.1951271336496919,0.0017019828099736193,0.01451944188681918,0.0011062888264828526,0.008357532403144699,0.10926729640030636,0.6495502514342375,0.005185852056635992,0.5402829550339312,0.012817459076845561,0.00665554959317108,0.30201684962981873,0.8675543593738934,2368.0,20.15147647008765
TIERRA AMARILLA,8186.0,3203,411,12,21,12415.0,3476,6829,72,213,273,6418,192,60,4229.0,1.516613730759834,3647,4539.0,0.44551673589054486,10590,1825.0,0.8530004027386227,0.4074836668480778,0.3912777913510872,0.27998389045509464,0.0025653554849743463,0.017156665324204592,0.0014659174199853407,0.005799436165928313,0.05020767163449792,0.5500604107933951,-0.11129390089599256,0.49985273915889716,0.014591309839230245,0.0032340806809539662,0.4455167358905448,0.8530004027386225,4229.0,51.661373075983384
TILTIL,14369.0,6788,1213,13,37,15283.0,5258,8333,80,252,-1530,7120,215,67,914.0,1.063609158605331,8051,6318.0,0.5603034309972859,13923,1360.0,0.9110122358175751,0.3507088048202892,0.4724058737560025,0.34404240005234576,0.0025749878210035494,0.01648890924556697,0.0009047254506228687,0.005234574363672054,0.0844178439696569,0.5452463521559903,-0.12836347370365675,0.46082850818633336,0.01391392142456342,0.0026595865426685046,0.5603034309972859,0.9110122358175751,914.0,6.360915860533092
TIMAUKEL,829.0,63,30,0,1,605.0,49,160,0,3,-14,130,2,0,-224.0,0.729794933655006,94,735.0,0.11338962605548854,212,393.0,0.3504132231404959,0.23702359708500736,0.07599517490952955,0.08099173553719008,0.0012062726176115801,0.0049586776859504135,0.0,0.0,0.03618817852834741,0.2644628099173554,0.004996560627660532,0.22827463138900797,0.003752405068338833,-0.0012062726176115801,0.11338962605548854,0.3504132231404959,-224.0,-27.020506634499398
TIRUA,9101.0,2100,938,19,37,9015.0,1725,5874,50,136,-375,4936,99,31,-86.0,0.9905504889572574,3094,6007.0,0.33996264146797056,7785,1230.0,0.8635607321131448,0.5235980906451743,0.23074387429952753,0.1913477537437604,0.004065487309086914,0.015085967831392124,0.0020876826722338203,0.005546311702717693,0.1030655971871223,0.6515806988352746,-0.03939612055576713,0.5485151016481523,0.01102048052230521,0.0014808243936307794,0.33996264146797056,0.8635607321131449,-86.0,-0.9449511042742555
TOCOPILLA,22316.0,9211,1023,17,37,21794.0,6787,10094,95,376,-2424,9071,339,78,-522.0,0.9766087112385732,10288,12028.0,0.4610145187309554,17352,4442.0,0.7961824355327154,0.33516791680176,0.41275318157375873,0.31141598605120674,0.0016580032263846568,0.017252454804074516,0.0007617852661767341,0.004358997889327338,0.04584154866463524,0.46315499678810684,-0.10133719552255199,0.4173134481234716,0.015594451577689858,0.0027009946629426816,0.46101451873095534,0.7961824355327155,-522.0,-2.339128876142678
TOLTEN,9549.0,1866,1066,23,25,10501.0,1842,6181,44,106,-24,5115,81,21,952.0,1.0996963032778302,2980,6569.0,0.3120745627814431,8173,2328.0,0.7783068279211504,0.4662322651397073,0.19541313226515866,0.17541186553661556,0.002618075191119489,0.010094276735548996,0.00240862917582993,0.004190077135510904,0.111634726149335,0.5886106085134749,-0.020001266728543105,0.4769758823641399,0.007476201544429507,0.0015720019443914153,0.31207456278144313,0.7783068279211504,952.0,9.969630327783014
TOME,47856.0,17334,5313,51,88,50183.0,14311,28969,266,639,-3023,23656,551,215,2327.0,1.0486250417920429,22786,25070.0,0.4761367435640254,44185,5998.0,0.8804774525237631,0.40434070895973767,0.36221163490471414,0.28517625490704024,0.0018388498829822802,0.012733395771476396,0.0010656970912738214,0.005300599804714744,0.11102056168505517,0.5772672020405316,-0.0770353799976739,0.46624664035547647,0.010894545888494117,0.003461749921732464,0.4761367435640254,0.880477452523763,2327.0,4.862504179204279
TORRES DEL PAINE,1312.0,382,77,0,1,1468.0,345,774,9,16,-37,697,15,9,156.0,1.1189024390243902,460,852.0,0.35060975609756095,1144,324.0,0.779291553133515,0.428681797035954,0.29115853658536583,0.23501362397820164,0.0007621951219512195,0.010899182561307902,0.0,0.006130790190735695,0.0586890243902439,0.5272479564032697,-0.0561449126071642,0.4685589320130258,0.010136987439356681,0.005368595068784476,0.35060975609756095,0.7792915531335151,156.0,11.890243902439025
TORTEL,243.0,91,8,0,0,572.0,171,236,3,8,80,228,8,3,329.0,2.353909465020576,99,144.0,0.4074074074074074,418,154.0,0.7307692307692307,0.32336182336182334,0.37448559670781895,0.29895104895104896,0.0,0.013986013986013986,0.0,0.005244755244755245,0.03292181069958848,0.4125874125874126,-0.07553454775676999,0.3796656018878241,0.013986013986013986,0.005244755244755245,0.40740740740740744,0.7307692307692307,329.0,135.3909465020576
TRAIGUEN,18666.0,4144,2189,35,34,18340.0,3222,11588,102,182,-922,9399,148,67,-326.0,0.9825350905389478,6402,12264.0,0.3429765348762456,15094,3246.0,0.823009814612868,0.48003327973662246,0.22200792885460194,0.1756815703380589,0.0018214936247723133,0.009923664122137405,0.0018750669666773813,0.0055616139585605235,0.11727204543019394,0.6318429661941112,-0.04632635851654304,0.5145709207639172,0.008102170497365092,0.00374012033378821,0.3429765348762456,0.8230098146128679,-326.0,-1.746490946105218
TREHUACO,5883.0,1569,528,9,9,6008.0,1191,4132,31,43,-378,3604,34,22,125.0,1.0212476627570968,2115,3768.0,0.3595104538500765,5397,611.0,0.8983022636484687,0.5387918097983921,0.266700662927078,0.19823568575233022,0.0015298317185109638,0.007157123834886817,0.0015298317185109638,0.005159786950732357,0.08975012748597654,0.6877496671105193,-0.06846497717474778,0.5979995396245428,0.005627292116375853,0.003629955232221393,0.35951045385007646,0.8983022636484688,125.0,2.124766275709672
TUCAPEL,11281.0,3355,1088,18,24,13467.0,2767,8793,70,181,-588,7705,157,52,2186.0,1.1937771474160093,4485,6796.0,0.3975711373105221,11811,1656.0,0.8770327467141903,0.47946160940366817,0.29740271252548534,0.2054652112571471,0.002127470968885737,0.013440261379668821,0.001595603226664303,0.005197891141308384,0.09644535058948675,0.652929382936066,-0.09193750126833825,0.5564840323465792,0.011312790410783084,0.003070420172422647,0.3975711373105221,0.8770327467141903,2186.0,19.377714741600922
VALDIVIA,137420.0,58607,16175,121,256,143326.0,50343,69315,845,1684,-8264,53140,1428,724,5906.0,1.0429777324989085,75159,62261.0,0.5469291223984863,122187,21139.0,0.8525110587053291,0.3055819363068427,0.4264808615921991,0.35124820339645285,0.0018629020521030418,0.011749438343357102,0.0008805122980643284,0.005895650475140589,0.11770484645611992,0.4836177664903786,-0.07523265819574626,0.3659129200342587,0.00988653629125406,0.004032748423037547,0.5469291223984863,0.8525110587053292,5906.0,4.297773249890845
VALLENAR,45262.0,18303,2455,35,88,45611.0,14794,23189,325,712,-3509,20734,624,290,349.0,1.0077106623657814,20881,24381.0,0.4613362202288896,39020,6591.0,0.855495384885225,0.39415916465633544,0.40437894922893375,0.3243515818552542,0.0019442357827758384,0.015610269452544342,0.0007732755954222085,0.00712547411808555,0.05423975962175777,0.508408059459341,-0.08002736737367955,0.4541682998375832,0.013666033669768504,0.005181238335309712,0.4613362202288896,0.855495384885225,349.0,0.771066236578145
